0	154.200000
1	154.200000
2	102.800000
3	214.945455
4	224.290909
5	191.581818
6	271.018182
7	275.690909
8	154.200000
9	238.309091
10	285.036364
11	219.618182
12	200.927273
13	247.654545
14	252.327273
15	285.036364
16	369.145455
17	224.290909
18	261.672727
19	247.654545
20	186.909091
21	299.054545
22	205.600000
23	322.418182
24	355.127273
25	285.036364
26	280.363636
27	308.400000
28	294.381818
29	299.054545
30	214.945455
31	219.618182
32	271.018182
33	289.709091
34	308.400000
35	383.163636
36	331.763636
37	364.472727
38	345.781818
39	429.890909
40	364.472727
41	266.345455
42	271.018182
43	448.581818
44	364.472727
45	341.109091
46	448.581818
47	485.963636
48	598.109091
49	598.109091
50	406.527273
51	415.872727
52	392.509091
53	443.909091
54	420.545455
55	654.181818
56	677.545455
57	873.800000
58	953.236364
59	1140.145455
60	1509.290909
61	2135.436364
62	2817.654545
63	4499.836364
64	8195.963636
65	14812.545455
66	26017.745455
67	41489.145455
68	51885.963636
69	58586.654545
70	60680.036364
71	59245.509091
72	57717.527273
73	53353.200000
74	38807.000000
75	25985.036364
76	14522.836364
77	8209.981818
78	3943.781818
79	2425.145455
80	1999.927273
81	1644.800000
82	1140.145455
83	883.145455
84	742.963636
85	1023.327273
86	691.563636
87	542.036364
88	677.545455
89	579.418182
90	574.745455
91	607.454545
92	439.236364
93	406.527273
94	336.436364
95	434.563636
96	392.509091
97	476.618182
98	397.181818
99	317.745455
100	359.800000
101	495.309091
102	369.145455
103	336.436364
104	299.054545
105	317.745455
106	271.018182
107	294.381818
108	242.981818
109	336.436364
110	266.345455
111	228.963636
112	182.236364
113	228.963636
114	238.309091
115	303.727273
116	299.054545
117	308.400000
118	345.781818
119	308.400000
120	210.272727
121	214.945455
122	214.945455
123	285.036364
124	144.854545
125	252.327273
126	154.200000
127	158.872727
128	186.909091
129	224.290909
130	191.581818
131	285.036364
132	322.418182
133	327.090909
134	121.490909
135	289.709091
136	261.672727
137	238.309091
138	228.963636
139	200.927273
140	257.000000
141	289.709091
142	252.327273
143	294.381818
144	242.981818
145	266.345455
146	200.927273
147	224.290909
148	247.654545
149	285.036364
150	210.272727
151	322.418182
152	238.309091
153	257.000000
154	233.636364
155	322.418182
156	252.327273
157	322.418182
158	144.854545
159	144.854545
160	112.145455
161	196.254545
162	163.545455
163	154.200000
164	186.909091
165	257.000000
166	261.672727
167	271.018182
168	196.254545
169	224.290909
170	313.072727
171	271.018182
172	191.581818
173	191.581818
174	271.018182
175	317.745455
176	205.600000
177	336.436364
178	378.490909
179	205.600000
180	271.018182
181	275.690909
182	219.618182
183	154.200000
184	214.945455
185	214.945455
186	219.618182
187	257.000000
188	210.272727
189	196.254545
190	280.363636
191	289.709091
192	261.672727
193	158.872727
194	168.218182
195	177.563636
196	144.854545
197	168.218182
198	299.054545
199	191.581818
200	154.200000
201	149.527273
202	200.927273
203	252.327273
204	144.854545
205	224.290909
206	271.018182
207	275.690909
208	191.581818
209	172.890909
210	205.600000
211	303.727273
212	191.581818
213	168.218182
214	275.690909
215	224.290909
216	242.981818
217	285.036364
218	191.581818
219	177.563636
220	210.272727
221	252.327273
222	186.909091
223	107.472727
224	182.236364
225	186.909091
226	140.181818
227	116.818182
228	224.290909
229	299.054545
230	149.527273
231	135.509091
232	102.800000
233	182.236364
234	196.254545
235	219.618182
236	294.381818
237	200.927273
238	200.927273
239	182.236364
240	200.927273
241	252.327273
242	299.054545
243	247.654545
244	257.000000
245	242.981818
246	163.545455
247	233.636364
248	130.836364
249	102.800000
250	303.727273
251	359.800000
252	219.618182
253	275.690909
254	289.709091
255	210.272727
256	242.981818
257	191.581818
258	238.309091
259	266.345455
260	271.018182
261	144.854545
262	177.563636
263	228.963636
264	130.836364
265	271.018182
266	191.581818
267	303.727273
268	228.963636
269	289.709091
270	116.818182
271	266.345455
272	154.200000
273	205.600000
274	191.581818
275	210.272727
276	163.545455
277	233.636364
278	154.200000
279	182.236364
280	168.218182
281	228.963636
282	163.545455
283	177.563636
284	182.236364
285	177.563636
286	186.909091
287	93.454545
288	196.254545
289	266.345455
290	200.927273
291	214.945455
292	154.200000
293	130.836364
294	144.854545
295	271.018182
296	205.600000
297	126.163636
298	98.127273
299	98.127273
300	228.963636
301	154.200000
302	144.854545
303	126.163636
304	121.490909
305	205.600000
306	224.290909
307	434.563636
308	224.290909
309	196.254545
310	238.309091
311	191.581818
312	140.181818
313	200.927273
314	112.145455
315	130.836364
316	191.581818
317	257.000000
318	177.563636
319	182.236364
320	177.563636
321	93.454545
322	135.509091
323	168.218182
324	107.472727
325	158.872727
326	98.127273
327	140.181818
328	214.945455
329	261.672727
330	257.000000
331	313.072727
332	224.290909
333	196.254545
334	144.854545
335	149.527273
336	172.890909
337	177.563636
338	112.145455
339	172.890909
340	116.818182
341	116.818182
342	79.436364
343	172.890909
344	182.236364
345	228.963636
346	158.872727
347	140.181818
348	168.218182
349	224.290909
350	168.218182
351	191.581818
352	186.909091
353	214.945455
354	196.254545
355	135.509091
356	144.854545
357	257.000000
358	186.909091
359	172.890909
360	242.981818
361	200.927273
362	261.672727
363	280.363636
364	186.909091
365	154.200000
366	172.890909
367	261.672727
368	238.309091
369	214.945455
370	135.509091
371	93.454545
372	130.836364
373	261.672727
374	158.872727
375	214.945455
376	247.654545
377	224.290909
378	196.254545
379	219.618182
380	93.454545
381	130.836364
382	112.145455
383	144.854545
384	116.818182
385	163.545455
386	154.200000
387	196.254545
388	242.981818
389	130.836364
390	172.890909
391	163.545455
392	121.490909
393	158.872727
394	205.600000
395	135.509091
396	177.563636
397	182.236364
398	182.236364
399	168.218182
400	126.163636
401	214.945455
402	238.309091
403	247.654545
404	233.636364
405	191.581818
406	257.000000
407	247.654545
408	177.563636
409	224.290909
410	135.509091
411	182.236364
412	154.200000
413	158.872727
414	200.927273
415	257.000000
416	238.309091
417	252.327273
418	369.145455
419	331.763636
420	163.545455
421	205.600000
422	242.981818
423	200.927273
424	317.745455
425	257.000000
426	271.018182
427	140.181818
428	98.127273
429	261.672727
430	299.054545
431	168.218182
432	140.181818
433	158.872727
434	172.890909
435	154.200000
436	168.218182
437	154.200000
438	158.872727
439	266.345455
440	158.872727
441	186.909091
442	182.236364
443	186.909091
444	186.909091
445	280.363636
446	116.818182
447	205.600000
448	228.963636
449	121.490909
450	242.981818
451	242.981818
452	186.909091
453	219.618182
454	233.636364
455	210.272727
456	200.927273
457	224.290909
458	289.709091
459	242.981818
460	210.272727
461	205.600000
462	261.672727
463	186.909091
464	172.890909
465	144.854545
466	172.890909
467	177.563636
468	70.090909
469	177.563636
470	172.890909
471	172.890909
472	219.618182
473	275.690909
474	327.090909
475	224.290909
476	205.600000
477	373.818182
478	336.436364
479	196.254545
480	266.345455
481	303.727273
482	257.000000
483	238.309091
484	233.636364
485	242.981818
486	210.272727
487	200.927273
488	182.236364
489	355.127273
490	827.072727
491	350.454545
492	163.545455
493	163.545455
494	186.909091
495	191.581818
496	210.272727
497	177.563636
498	158.872727
499	219.618182
500	154.200000
501	177.563636
502	121.490909
503	130.836364
504	168.218182
505	191.581818
506	299.054545
507	182.236364
508	275.690909
509	116.818182
510	172.890909
511	186.909091
512	107.472727
513	210.272727
514	247.654545
515	280.363636
516	224.290909
517	182.236364
518	219.618182
519	242.981818
520	289.709091
521	116.818182
522	205.600000
523	247.654545
524	140.181818
525	126.163636
526	121.490909
527	233.636364
528	317.745455
529	228.963636
530	140.181818
531	154.200000
532	242.981818
533	313.072727
534	205.600000
535	238.309091
536	191.581818
537	228.963636
538	257.000000
539	252.327273
540	228.963636
541	182.236364
542	200.927273
543	172.890909
544	313.072727
545	210.272727
546	289.709091
547	196.254545
548	271.018182
549	308.400000
550	210.272727
551	200.927273
552	252.327273
553	261.672727
554	126.163636
555	172.890909
556	308.400000
557	261.672727
558	158.872727
559	271.018182
560	177.563636
561	172.890909
562	238.309091
563	369.145455
564	313.072727
565	345.781818
566	247.654545
567	271.018182
568	350.454545
569	350.454545
570	317.745455
571	280.363636
572	299.054545
573	210.272727
574	224.290909
575	261.672727
576	303.727273
577	313.072727
578	308.400000
579	443.909091
580	425.218182
581	336.436364
582	345.781818
583	453.254545
584	280.363636
585	448.581818
586	495.309091
587	504.654545
588	537.363636
589	406.527273
590	350.454545
591	481.290909
592	714.927273
593	532.690909
594	495.309091
595	696.236364
596	588.763636
597	714.927273
598	845.763636
599	897.163636
600	897.163636
601	939.218182
602	934.545455
603	897.163636
604	1191.545455
605	1513.963636
606	2074.690909
607	3569.963636
608	7308.145455
609	9681.890909
610	9681.890909
611	8798.745455
612	8149.236364
613	6583.872727
614	4481.145455
615	2887.745455
616	2294.309091
617	1939.181818
618	1953.200000
619	1756.945455
620	1925.163636
621	1948.527273
622	1789.654545
623	1644.800000
624	1845.727273
625	1845.727273
626	1742.927273
627	1766.290909
628	1934.509091
629	2084.036364
630	2065.345455
631	1939.181818
632	2041.981818
633	1925.163636
634	1733.581818
635	1887.781818
636	1957.872727
637	1990.581818
638	2280.290909
639	2327.018182
640	2350.381818
641	2256.927273
642	2070.018182
643	2060.672727
644	2256.927273
645	2588.690909
646	2654.109091
647	2658.781818
648	2584.018182
649	2369.072727
650	2331.690909
651	2373.745455
652	2481.218182
653	2350.381818
654	2439.163636
655	2677.472727
656	2798.963636
657	2551.309091
658	2448.509091
659	2761.581818
660	3154.090909
661	3046.618182
662	3186.800000
663	3397.072727
664	3612.018182
665	3953.127273
666	3957.800000
667	4546.563636
668	5668.018182
669	7228.709091
670	10910.818182
671	18536.709091
672	37587.418182
673	60544.527273
674	65282.672727
675	65535.000000
676	65535.000000
677	65535.000000
678	63521.054545
679	48568.327273
680	26363.527273
681	14896.654545
682	9686.563636
683	6121.272727
684	4859.636364
685	4611.981818
686	4256.854545
687	3850.327273
688	3485.854545
689	3219.509091
690	3331.654545
691	3130.727273
692	2621.400000
693	2364.400000
694	2439.163636
695	2467.200000
696	2499.909091
697	2457.854545
698	2373.745455
699	1901.800000
700	1901.800000
701	2041.981818
702	2154.127273
703	2317.672727
704	2121.418182
705	2004.600000
706	2098.054545
707	1906.472727
708	1827.036364
709	1827.036364
710	1518.636364
711	1630.781818
712	1827.036364
713	1841.054545
714	1663.490909
715	1724.236364
716	1752.272727
717	1742.927273
718	1616.763636
719	1672.836364
720	1532.654545
721	1415.836364
722	1485.927273
723	1476.581818
724	1644.800000
725	1532.654545
726	1453.218182
727	1392.472727
728	1299.018182
729	1373.781818
730	1359.763636
731	1355.090909
732	1172.854545
733	1429.854545
734	1163.509091
735	1238.272727
736	1228.927273
737	1294.345455
738	1144.818182
739	1126.127273
740	1042.018182
741	995.290909
742	1070.054545
743	1121.454545
744	953.236364
745	948.563636
746	1196.218182
747	1158.836364
748	962.581818
749	836.418182
750	999.963636
751	1200.890909
752	911.181818
753	939.218182
754	939.218182
755	864.454545
756	733.618182
757	752.309091
758	756.981818
759	714.927273
760	742.963636
761	630.818182
762	467.272727
763	588.763636
764	813.054545
765	654.181818
766	1205.563636
767	705.581818
768	485.963636
769	584.090909
770	640.163636
771	598.109091
772	574.745455
773	584.090909
774	602.781818
775	719.600000
776	742.963636
777	771.000000
778	836.418182
779	887.818182
780	883.145455
781	850.436364
782	742.963636
783	771.000000
784	1032.672727
785	1074.727273
786	1098.090909
787	803.709091
788	943.890909
789	1023.327273
790	1130.800000
791	920.527273
792	897.163636
793	1107.436364
794	1172.854545
795	1196.218182
796	1070.054545
797	1261.636364
798	1317.709091
799	1411.163636
800	1270.981818
801	1107.436364
802	939.218182
803	883.145455
804	733.618182
805	892.490909
806	813.054545
807	850.436364
808	710.254545
809	626.145455
810	742.963636
811	710.254545
812	598.109091
813	700.909091
814	686.890909
815	658.854545
